gender,year,x,qx,lx,dx,Lx,Tx,ex
Female,1960,104,0.46461,55,25,42,85,1.55
Female,1960,105,0.48784,29,14,22,43,1.46
Female,1960,106,0.51224,15,8,11,21,1.37
Female,1960,107,0.53785,7,4,5,9,1.29
Female,1960,108,0.56474,3,2,2,4,1.21
Female,1960,109,0.59298,1,1,1,2,1.14
Female,1960,110,0.62263,1,0,0,1,1.06
Female,1960,111,0.65376,0,0,0,0,0.99
Female,1960,112,0.68644,0,0,0,0,0.93
Female,1960,113,0.72077,0,0,0,0,0.86
Female,1960,114,0.75681,0,0,0,0,0.8
Female,1960,115,0.79465,0,0,0,0,0.74
Female,1960,116,0.83438,0,0,0,0,0.69
Female,1960,117,0.8761,0,0,0,0,0.63
Female,1960,118,0.9199,0,0,0,0,0.58
Female,1960,119,0.9659,0,0,0,0,0.53
Male,1970,0,0.02246,100,2,97,6,67.15
Male,1970,1,0.00132,97,129,97,6,67.69
Male,1970,2,0.00091,97,89,97,6,66.77
Male,1970,3,0.00078,97,76,97,6,65.83
Male,1970,4,0.00064,97,62,97,6,64.89
Male,1970,5,0.00058,97,57,97,6,63.93
Male,1970,6,0.00055,97,53,97,6,62.96
Male,1970,7,0.00051,97,50,97,6,62
Male,1970,8,0.00046,97,45,97,5,61.03
Male,1970,9,0.0004,97,39,97,5,60.06
Male,1970,10,0.00035,97,34,97,5,59.08
Male,1970,11,0.00035,97,34,97,5,58.1
Male,1970,12,0.00042,97,41,97,5,57.12
Male,1970,13,0.0006,97,58,97,5,56.15
Male,1970,14,0.00085,96,82,96,5,55.18
Male,1970,15,0.00113,96,109,96,5,54.23
Male,1970,16,0.00139,96,134,96,5,53.29
Male,1970,17,0.00162,96,157,96,5,52.36
Male,1970,18,0.00181,96,174,96,4,51.44
Male,1970,19,0.00195,96,188,96,4,50.54
Male,1970,20,0.00209,96,201,96,4,49.63
Male,1970,21,0.00223,95,214,95,4,48.74
Male,1970,22,0.0023,95,220,95,4,47.84
Male,1970,23,0.00228,95,218,95,4,46.95
Male,1970,24,0.0022,95,210,95,4,46.06
Male,1970,25,0.00209,95,199,94,4,45.16
Male,1970,26,0.00201,94,190,94,4,44.25
Male,1970,27,0.00195,94,185,94,4,43.34
Male,1970,28,0.00196,94,185,94,4,42.43
Male,1970,29,0.00202,94,190,94,3,41.51
Male,1970,30,0.00209,94,197,94,3,40.59
Male,1970,31,0.00217,93,204,93,3,39.67
Male,1970,32,0.00227,93,213,93,3,38.76
Male,1970,33,0.00239,93,223,93,3,37.85
Male,1970,34,0.00252,93,235,93,3,36.94
Male,1970,35,0.00268,93,250,92,3,36.03
Male,1970,36,0.00288,92,267,92,3,35.12
Male,1970,37,0.0031,92,287,92,3,34.22
Male,1970,38,0.00337,92,311,92,3,33.33
Male,1970,39,0.00367,91,338,91,2,32.44
Male,1970,40,0.00402,91,368,91,2,31.56
Male,1970,41,0.0044,91,402,91,2,30.68
Male,1970,42,0.00481,90,437,90,2,29.82
Male,1970,43,0.00525,90,475,90,2,28.96
Male,1970,44,0.00573,89,515,89,2,28.11
Male,1970,45,0.00626,89,560,89,2,27.27
Male,1970,46,0.00685,88,609,88,2,26.44
Male,1970,47,0.00749,88,660,87,2,25.62
Male,1970,48,0.00817,87,715,87,2,24.81
Male,1970,49,0.00891,86,774,86,2,24.01
Male,1970,50,0.00972,86,837,85,1,23.22
Male,1970,51,0.01061,85,905,84,1,22.44
Male,1970,52,0.01162,84,980,83,1,21.67
Male,1970,53,0.01276,83,1,82,1,20.92
Male,1970,54,0.01402,82,1,81,1,20.19
Male,1970,55,0.01539,81,1,80,1,19.47
Male,1970,56,0.01684,79,1,79,1,18.76
Male,1970,57,0.01837,78,1,77,1,18.08
Male,1970,58,0.01997,77,1,76,1,17.41
Male,1970,59,0.02166,75,1,74,1,16.75
Male,1970,60,0.02348,73,1,73,1,16.11
Male,1970,61,0.02542,72,1,71,1,15.49
Male,1970,62,0.02745,70,1,69,1,14.88
Male,1970,63,0.02955,68,2,67,977,14.28
Male,1970,64,0.03177,66,2,65,909,13.7
Male,1970,65,0.03416,64,2,63,844,13.13
Male,1970,66,0.03675,62,2,60,781,12.58
Male,1970,67,0.03949,59,2,58,720,12.04
Male,1970,68,0.04239,57,2,56,661,11.52
Male,1970,69,0.04549,55,2,53,605,11
Male,1970,70,0.04887,52,2,51,551,10.51
Male,1970,71,0.05255,49,2,48,500,10.02
Male,1970,72,0.05652,47,2,45,451,9.55
Male,1970,73,0.06078,44,2,43,405,9.09
Male,1970,74,0.06538,41,2,40,362,8.65
Male,1970,75,0.07039,39,2,37,322,8.21
Male,1970,76,0.07583,36,2,35,284,7.8
Male,1970,77,0.08172,33,2,32,249,7.4
Male,1970,78,0.08807,30,2,29,216,7.01
Male,1970,79,0.09491,28,2,26,187,6.64
Male,1970,80,0.10224,25,2,24,160,6.28
Male,1970,81,0.11013,22,2,21,136,5.94
Male,1970,82,0.11867,20,2,19,114,5.62
Male,1970,83,0.12792,17,2,16,95,5.31
Male,1970,84,0.13784,15,2,14,78,5.01
Male,1970,85,0.14834,13,2,12,63,4.73
Male,1970,86,0.15936,11,1,10,51,4.47
Male,1970,87,0.17086,9,1,8,40,4.22
Male,1970,88,0.18283,8,1,7,31,3.99
Male,1970,89,0.19529,6,1,5,24,3.77
Male,1970,90,0.20824,5,1,4,18,3.56
Male,1970,91,0.2217,4,926,3,14,3.37
Male,1970,92,0.2357,3,766,2,10,3.18
Male,1970,93,0.25024,2,622,2,7,3.01
Male,1970,94,0.26532,1,494,1,5,2.85
Male,1970,95,0.28077,1,384,1,3,2.7
Male,1970,96,0.29654,984,292,838,2,2.56
Male,1970,97,0.31258,692,216,584,1,2.42
Male,1970,98,0.32885,476,157,398,1,2.3
Male,1970,99,0.3453,319,110,264,696,2.18
Male,1970,100,0.36256,209,76,171,432,2.06
Male,1970,101,0.38069,133,51,108,261,1.95
Male,1970,102,0.39972,83,33,66,153,1.85
Male,1970,103,0.41971,50,21,39,87,1.75
Male,1970,104,0.4407,29,13,22,47,1.65
Male,1970,105,0.46273,16,7,12,25,1.56
Male,1970,106,0.48587,9,4,7,13,1.47
Male,1970,107,0.51016,4,2,3,6,1.38
Male,1970,108,0.53567,2,1,2,3,1.3
Male,1970,109,0.56245,1,1,1,1,1.22
Male,1970,110,0.59057,0,0,0,1,1.14
Male,1970,111,0.6201,0,0,0,0,1.07
Male,1970,112,0.65111,0,0,0,0,1
Male,1970,113,0.68366,0,0,0,0,0.93
Male,1970,114,0.71785,0,0,0,0,0.87
Male,1970,115,0.75374,0,0,0,0,0.81
Male,1970,116,0.79143,0,0,0,0,0.75
Male,1970,117,0.831,0,0,0,0,0.69
Male,1970,118,0.87255,0,0,0,0,0.64
Male,1970,119,0.91617,0,0,0,0,0.59
Female,1970,0,0.01759,100,1,98,7,74.86
Female,1970,1,0.00117,98,115,98,7,75.2
Female,1970,2,0.00073,98,72,98,7,74.29
Female,1970,3,0.00058,98,57,98,7,73.34
Female,1970,4,0.00048,97,47,97,7,72.39
Female,1970,5,0.00042,97,42,97,6,71.42
Female,1970,6,0.00038,97,37,97,6,70.45
Female,1970,7,0.00034,97,33,97,6,69.48
Female,1970,8,0.00031,97,30,97,6,68.5
Female,1970,9,0.00028,97,27,97,6,67.52
Female,1970,10,0.00025,97,25,97,6,66.54
Female,1970,11,0.00024,97,24,97,6,65.56
Female,1970,12,0.00026,97,26,97,6,64.57
Female,1970,13,0.00032,97,31,97,6,63.59
Female,1970,14,0.0004,97,39,97,6,62.61
Female,1970,15,0.00049,97,47,97,6,61.64
Female,1970,16,0.00057,97,56,97,5,60.66
Female,1970,17,0.00064,97,62,97,5,59.7
Female,1970,18,0.00068,97,66,97,5,58.74
Female,1970,19,0.00069,97,68,97,5,57.78
Female,1970,20,0.00071,97,69,97,5,56.82
Female,1970,21,0.00073,97,71,97,5,55.86
Female,1970,22,0.00075,97,73,97,5,54.9
Female,1970,23,0.00077,97,74,97,5,53.94
Female,1970,24,0.00078,97,76,97,5,52.98
Female,1970,25,0.00081,96,78,96,5,52.02
Female,1970,26,0.00083,96,81,96,4,51.06
Female,1970,27,0.00086,96,84,96,4,50.1
Female,1970,28,0.0009,96,87,96,4,49.15
Female,1970,29,0.00095,96,92,96,4,48.19
Female,1970,30,0.00101,96,97,96,4,47.24
Female,1970,31,0.00107,96,103,96,4,46.28
Female,1970,32,0.00115,96,111,96,4,45.33
Female,1970,33,0.00126,96,121,96,4,44.38
Female,1970,34,0.00139,96,133,96,4,43.44
Female,1970,35,0.00153,95,147,95,4,42.5
Female,1970,36,0.00168,95,161,95,3,41.56
Female,1970,37,0.00184,95,176,95,3,40.63
Female,1970,38,0.00199,95,190,95,3,39.71
Female,1970,39,0.00215,95,205,95,3,38.78
Female,1970,40,0.00232,95,220,94,3,37.87
Female,1970,41,0.00251,94,238,94,3,36.95
Female,1970,42,0.00272,94,258,94,3,36.04
Female,1970,43,0.00297,94,281,94,3,35.14
Female,1970,44,0.00325,94,306,93,3,34.24
Female,1970,45,0.00355,93,333,93,3,33.35
Female,1970,46,0.00387,93,362,93,3,32.47
Female,1970,47,0.00421,93,392,92,2,31.6
Female,1970,48,0.00455,92,422,92,2,30.73
Female,1970,49,0.0049,92,452,92,2,29.87
Female,1970,50,0.00528,91,485,91,2,29.01
Female,1970,51,0.0057,91,520,91,2,28.16
Female,1970,52,0.00615,90,558,90,2,27.32
Female,1970,53,0.00663,90,599,89,2,26.49
Female,1970,54,0.00716,89,642,89,2,25.66
Female,1970,55,0.00773,89,688,88,2,24.84
Female,1970,56,0.00835,88,737,87,2,24.03
Female,1970,57,0.009,87,788,87,2,23.23
Female,1970,58,0.00968,86,840,86,1,22.43
Female,1970,59,0.0104,85,894,85,1,21.65
Female,1970,60,0.01123,85,956,84,1,20.87
Female,1970,61,0.01214,84,1,83,1,20.1
Female,1970,62,0.01306,83,1,82,1,19.34
Female,1970,63,0.01396,82,1,81,1,18.59
Female,1970,64,0.01491,80,1,80,1,17.85
Female,1970,65,0.01599,79,1,79,1,17.11
Female,1970,66,0.01728,78,1,77,1,16.38
Female,1970,67,0.01881,77,1,76,1,15.66
Female,1970,68,0.02062,75,1,74,1,14.95
Female,1970,69,0.02271,74,1,73,1,14.26
Female,1970,70,0.02513,72,1,71,982,13.58
Female,1970,71,0.02782,70,1,69,910,12.91
Female,1970,72,0.03076,68,2,67,841,12.27
Female,1970,73,0.03393,66,2,65,773,11.64
Female,1970,74,0.03739,64,2,63,708,11.03
Female,1970,75,0.04126,61,2,60,645,10.44
Female,1970,76,0.04563,59,2,57,584,9.87
Female,1970,77,0.05053,56,2,55,526,9.32
Female,1970,78,0.05601,53,3,52,471,8.79
Female,1970,79,0.06209,50,3,49,419,8.28
Female,1970,80,0.06871,47,3,45,370,7.79
Female,1970,81,0.0759,44,3,42,324,7.33
Female,1970,82,0.08374,40,3,39,282,6.89
Female,1970,83,0.09226,37,3,35,242,6.48
Female,1970,84,0.10143,34,3,32,207,6.08
Female,1970,85,0.11124,30,3,28,174,5.71
Female,1970,86,0.12164,27,3,25,145,5.37
Female,1970,87,0.13263,23,3,22,120,5.04
Female,1970,88,0.1442,20,2,19,98,4.73
Female,1970,89,0.15634,17,2,16,78,4.45
Female,1970,90,0.16907,14,2,13,62,4.18
Female,1970,91,0.18238,12,2,11,48,3.93
Female,1970,92,0.19628,10,1,9,37,3.69
Female,1970,93,0.21077,8,1,7,28,3.47
Female,1970,94,0.22583,6,1,5,21,3.27
Female,1970,95,0.24144,4,1,4,15,3.08
Female,1970,96,0.25759,3,975,3,10,2.89
Female,1970,97,0.27422,2,770,2,7,2.73
Female,1970,98,0.2913,2,594,1,5,2.57
Female,1970,99,0.30878,1,446,1,3,2.42
Female,1970,100,0.32731,999,327,835,2,2.27
Female,1970,101,0.34695,672,233,555,1,2.13
Female,1970,102,0.36777,439,161,358,879,2
Female,1970,103,0.38983,277,108,223,521,1.88
Female,1970,104,0.41322,169,70,134,297,1.76
Female,1970,105,0.43801,99,43,78,163,1.64
Female,1970,106,0.46429,56,26,43,86,1.53
Female,1970,107,0.49215,30,15,23,43,1.43
Female,1970,108,0.52168,15,8,11,20,1.33
Female,1970,109,0.55298,7,4,5,9,1.24
Female,1970,110,0.58616,3,2,2,4,1.15
Female,1970,111,0.6201,1,1,1,1,1.07
Female,1970,112,0.65111,1,0,0,1,1
Female,1970,113,0.68366,0,0,0,0,0.93
Female,1970,114,0.71785,0,0,0,0,0.87
Female,1970,115,0.75374,0,0,0,0,0.81
Female,1970,116,0.79143,0,0,0,0,0.75
Female,1970,117,0.831,0,0,0,0,0.69
Female,1970,118,0.87255,0,0,0,0,0.64
Female,1970,119,0.91617,0,0,0,0,0.59
Male,1980,0,0.01398,100,1,98,6,69.94
Male,1980,1,0.00106,98,105,98,6,69.93
Male,1980,2,0.00072,98,71,98,6,69.01
Male,1980,3,0.0006,98,59,98,6,68.05
Male,1980,4,0.00047,98,46,98,6,67.09
Male,1980,5,0.00042,98,41,98,6,66.13
Male,1980,6,0.00039,98,39,98,6,65.15
Male,1980,7,0.00037,98,36,98,6,64.18
Male,1980,8,0.00032,98,32,98,6,63.2
Male,1980,9,0.00027,98,27,98,6,62.22
Male,1980,10,0.00023,98,22,98,6,61.24
Male,1980,11,0.00022,98,22,98,5,60.25
Male,1980,12,0.00029,98,29,98,5,59.27
Male,1980,13,0.00047,98,46,98,5,58.28
Male,1980,14,0.00071,98,69,97,5,57.31
Male,1980,15,0.00098,97,96,97,5,56.35
Male,1980,16,0.00123,97,120,97,5,55.41
Male,1980,17,0.00145,97,142,97,5,54.47
Male,1980,18,0.00163,97,159,97,5,53.55
Male,1980,19,0.00176,97,171,97,5,52.64
Male,1980,20,0.00189,97,183,97,5,51.73
Male,1980,21,0.00201,97,195,96,4,50.83
Male,1980,22,0.00208,96,202,96,4,49.93
Male,1980,23,0.0021,96,203,96,4,49.03
Male,1980,24,0.00206,96,199,96,4,48.13
Male,1980,25,0.00201,96,194,96,4,47.23
Male,1980,26,0.00197,96,189,96,4,46.33
Male,1980,27,0.00193,95,185,95,4,45.42
Male,1980,28,0.0019,95,182,95,4,44.5
Male,1980,29,0.00189,95,181,95,4,43.59
Male,1980,30,0.00189,95,180,95,4,42.67
Male,1980,31,0.00189,95,180,95,3,41.75
Male,1980,32,0.00192,94,182,94,3,40.83
Male,1980,33,0.00197,94,187,94,3,39.9
Male,1980,34,0.00204,94,193,94,3,38.98
Male,1980,35,0.00215,94,203,94,3,38.06
Male,1980,36,0.00227,94,214,94,3,37.14
Male,1980,37,0.00242,94,227,93,3,36.22
Male,1980,38,0.00259,93,243,93,3,35.31
Male,1980,39,0.00279,93,261,93,3,34.4
Male,1980,40,0.00302,93,282,93,3,33.5
Male,1980,41,0.00329,93,306,92,3,32.6
Male,1980,42,0.0036,92,333,92,2,31.7
Male,1980,43,0.00394,92,364,92,2,30.81
Male,1980,44,0.00433,92,398,91,2,29.93
Male,1980,45,0.00476,91,436,91,2,29.06
Male,1980,46,0.00524,91,478,90,2,28.2
Male,1980,47,0.00578,90,524,90,2,27.34
Male,1980,48,0.00637,90,575,89,2,26.5
Male,1980,49,0.00702,89,629,89,2,25.67
Male,1980,50,0.00774,88,689,88,2,24.85
Male,1980,51,0.00852,88,752,87,2,24.04
Male,1980,52,0.00935,87,818,87,2,23.24
Male,1980,53,0.01022,86,886,86,1,22.45
Male,1980,54,0.01115,85,957,85,1,21.68
Male,1980,55,0.01218,84,1,84,1,20.92
Male,1980,56,0.01331,83,1,83,1,20.17
Male,1980,57,0.01449,82,1,82,1,19.43
Male,1980,58,0.01572,81,1,80,1,18.71
Male,1980,59,0.01703,80,1,79,1,18
Male,1980,60,0.01844,78,1,78,1,17.31
Male,1980,61,0.02001,77,1,76,1,16.62
Male,1980,62,0.02182,75,1,75,1,15.95
Male,1980,63,0.02391,74,1,73,1,15.3
Male,1980,64,0.02625,72,1,71,1,14.66
Male,1980,65,0.02881,70,2,69,990,14.04
Male,1980,66,0.03152,68,2,67,920,13.44
Male,1980,67,0.03429,66,2,65,853,12.86
Male,1980,68,0.0371,64,2,62,788,12.3
Male,1980,69,0.04,61,2,60,725,11.76
Male,1980,70,0.04312,59,2,57,664,11.23
Male,1980,71,0.04654,56,2,55,606,10.71
Male,1980,72,0.05025,54,2,52,551,10.21
Male,1980,73,0.05428,51,2,49,498,9.72
Male,1980,74,0.05865,48,2,47,448,9.25
Male,1980,75,0.06342,45,2,44,401,8.8
Male,1980,76,0.06855,42,2,41,357,8.36
Male,1980,77,0.07396,39,2,38,316,7.94
Male,1980,78,0.07961,36,2,35,277,7.53
Male,1980,79,0.08562,33,2,32,242,7.14
Male,1980,80,0.09204,31,2,29,209,6.76
Male,1980,81,0.09907,28,2,26,180,6.39
Male,1980,82,0.10684,25,2,24,153,6.04
Male,1980,83,0.11547,22,2,21,129,5.7
Male,1980,84,0.12487,20,2,18,108,5.38
Male,1980,85,0.1349,17,2,16,89,5.08
Male,1980,86,0.14546,15,2,14,72,4.79
Male,1980,87,0.15646,12,2,11,58,4.53
Male,1980,88,0.16792,10,1,10,46,4.27
Male,1980,89,0.17985,9,1,8,36,4.03
Male,1980,90,0.19232,7,1,6,28,3.81
Male,1980,91,0.20537,6,1,5,21,3.6
Male,1980,92,0.21905,4,1,4,16,3.4
Male,1980,93,0.23341,3,875,3,12,3.21
Male,1980,94,0.24846,2,714,2,8,3.03
Male,1980,95,0.26377,2,569,1,6,2.87
Male,1980,96,0.27925,1,444,1,4,2.72
Male,1980,97,0.29484,1,338,977,2,2.58
Male,1980,98,0.31043,808,251,682,1,2.44
Male,1980,99,0.32595,557,182,466,1,2.32
Male,1980,100,0.34225,375,128,311,826,2.2
Male,1980,101,0.35936,247,89,203,515,2.09
Male,1980,102,0.37733,158,60,128,312,1.97
Male,1980,103,0.3962,99,39,79,184,1.87
Male,1980,104,0.41601,59,25,47,105,1.77
Male,1980,105,0.43681,35,15,27,58,1.67
Male,1980,106,0.45865,20,9,15,31,1.57
Male,1980,107,0.48158,11,5,8,16,1.48
Male,1980,108,0.50566,5,3,4,8,1.4
Male,1980,109,0.53095,3,1,2,4,1.31
Male,1980,110,0.55749,1,1,1,2,1.23
Male,1980,111,0.58537,1,0,0,1,1.16
Male,1980,112,0.61464,0,0,0,0,1.08
Male,1980,113,0.64537,0,0,0,0,1.01
Male,1980,114,0.67764,0,0,0,0,0.94
Male,1980,115,0.71152,0,0,0,0,0.88
Male,1980,116,0.74709,0,0,0,0,0.82
Male,1980,117,0.78445,0,0,0,0,0.76
Male,1980,118,0.82367,0,0,0,0,0.7
Male,1980,119,0.86485,0,0,0,0,0.65
Female,1980,0,0.01125,100,1,99,7,77.52
Female,1980,1,0.00086,98,85,98,7,77.4
Female,1980,2,0.00056,98,55,98,7,76.46
Female,1980,3,0.00042,98,41,98,7,75.5
Female,1980,4,0.00031,98,31,98,7,74.54
Female,1980,5,0.00029,98,29,98,7,73.56
Female,1980,6,0.00028,98,28,98,7,72.58
Female,1980,7,0.00026,98,26,98,7,71.6
Female,1980,8,0.00024,98,24,98,6,70.62
Female,1980,9,0.00022,98,21,98,6,69.64
Female,1980,10,0.00019,98,19,98,6,68.65
Female,1980,11,0.00018,98,18,98,6,67.66
Female,1980,12,0.0002,98,19,98,6,66.68
Female,1980,13,0.00025,98,25,98,6,65.69
Female,1980,14,0.00033,98,32,98,6,64.71
Female,1980,15,0.00041,98,41,98,6,63.73
Female,1980,16,0.0005,98,49,98,6,62.75
Female,1980,17,0.00056,98,55,98,6,61.78
Female,1980,18,0.00059,98,58,98,5,60.82
Female,1980,19,0.0006,98,58,98,5,59.85
Female,1980,20,0.0006,98,59,98,5,58.89
Female,1980,21,0.00061,98,60,98,5,57.92
Female,1980,22,0.00062,98,61,98,5,56.96
Female,1980,23,0.00063,97,61,97,5,55.99
Female,1980,24,0.00064,97,62,97,5,55.03
Female,1980,25,0.00065,97,63,97,5,54.06
Female,1980,26,0.00066,97,64,97,5,53.1
Female,1980,27,0.00067,97,66,97,5,52.13
Female,1980,28,0.00069,97,68,97,4,51.17
Female,1980,29,0.00072,97,70,97,4,50.2
Female,1980,30,0.00075,97,73,97,4,49.24
Female,1980,31,0.00079,97,77,97,4,48.27
Female,1980,32,0.00083,97,81,97,4,47.31
Female,1980,33,0.00089,97,86,97,4,46.35
Female,1980,34,0.00095,97,93,97,4,45.39
Female,1980,35,0.00103,97,100,97,4,44.43
Female,1980,36,0.00112,97,109,96,4,43.48
Female,1980,37,0.00123,96,119,96,4,42.53
Female,1980,38,0.00135,96,130,96,4,41.58
Female,1980,39,0.00148,96,143,96,3,40.63
Female,1980,40,0.00164,96,158,96,3,39.69
Female,1980,41,0.0018,96,174,96,3,38.76
Female,1980,42,0.00199,96,191,96,3,37.83
Female,1980,43,0.00219,95,210,95,3,36.9
Female,1980,44,0.00241,95,231,95,3,35.98
Female,1980,45,0.00265,95,254,95,3,35.07
Female,1980,46,0.00292,95,278,95,3,34.16
Female,1980,47,0.0032,95,304,94,3,33.26
Female,1980,48,0.0035,94,331,94,3,32.36
Female,1980,49,0.00382,94,361,94,2,31.47
Female,1980,50,0.00418,94,393,93,2,30.59
Female,1980,51,0.00456,93,427,93,2,29.72
Female,1980,52,0.00496,93,462,92,2,28.85
Female,1980,53,0.00538,92,499,92,2,27.99
Female,1980,54,0.00582,92,537,91,2,27.14
Female,1980,55,0.0063,91,578,91,2,26.3
Female,1980,56,0.00683,91,623,90,2,25.46
Female,1980,57,0.00742,90,671,90,2,24.63
Female,1980,58,0.00806,89,724,89,2,23.81
Female,1980,59,0.00876,89,781,88,2,23
Female,1980,60,0.00954,88,843,87,1,22.2
Female,1980,61,0.01039,87,909,87,1,21.41
Female,1980,62,0.01131,86,979,86,1,20.63
Female,1980,63,0.01228,85,1,85,1,19.86
Female,1980,64,0.01333,84,1,83,1,19.1
Female,1980,65,0.01451,83,1,82,1,18.35
Female,1980,66,0.01582,82,1,81,1,17.62
Female,1980,67,0.0172,80,1,80,1,16.89
Female,1980,68,0.01863,79,1,78,1,16.18
Female,1980,69,0.02018,78,1,77,1,15.48
Female,1980,70,0.02194,76,1,75,1,14.78
Female,1980,71,0.02395,74,1,73,1,14.11
Female,1980,72,0.02616,72,1,72,981,13.44
Female,1980,73,0.02856,71,2,70,908,12.79
Female,1980,74,0.03123,69,2,67,838,12.15
Female,1980,75,0.03427,66,2,65,770,11.52
Female,1980,76,0.03775,64,2,63,705,10.91
Female,1980,77,0.04163,62,2,60,641,10.32
Female,1980,78,0.04597,59,2,58,580,9.75
Female,1980,79,0.05081,56,2,55,522,9.2
Female,1980,80,0.0562,53,3,52,467,8.66
Female,1980,81,0.06221,50,3,49,414,8.15
Female,1980,82,0.06892,47,3,46,365,7.65
Female,1980,83,0.07637,44,3,42,319,7.18
Female,1980,84,0.08456,41,3,39,276,6.74
Female,1980,85,0.0935,37,3,35,237,6.31
Female,1980,86,0.10318,34,3,32,201,5.91
Female,1980,87,0.11359,30,3,28,169,5.53
Female,1980,88,0.12475,27,3,25,140,5.18
Female,1980,89,0.13667,23,3,22,114,4.85
Female,1980,90,0.14938,20,3,18,92,4.54
Female,1980,91,0.16289,17,2,15,73,4.24
Female,1980,92,0.17721,14,2,13,57,3.97
Female,1980,93,0.19234,11,2,10,44,3.72
Female,1980,94,0.20828,9,2,8,33,3.49
Female,1980,95,0.22459,7,1,6,25,3.27
Female,1980,96,0.24115,5,1,5,18,3.08
Female,1980,97,0.25782,4,1,3,13,2.9
Female,1980,98,0.27447,3,919,2,9,2.73
Female,1980,99,0.29094,2,707,2,6,2.57
Female,1980,100,0.3084,1,531,1,4,2.42
Female,1980,101,0.3269,1,390,997,2,2.28
Female,1980,102,0.34652,802,278,663,1,2.14
Female,1980,103,0.36731,524,193,428,1,2.01
Female,1980,104,0.38935,332,129,267,623,1.88
Female,1980,105,0.41271,203,84,161,356,1.76
Female,1980,106,0.43747,119,52,93,196,1.65
Female,1980,107,0.46372,67,31,51,103,1.54
Female,1980,108,0.49154,36,18,27,51,1.43
Female,1980,109,0.52103,18,10,13,24,1.33
Female,1980,110,0.55229,9,5,6,11,1.24
Female,1980,111,0.58537,4,2,3,5,1.16
Female,1980,112,0.61464,2,1,1,2,1.08
Female,1980,113,0.64537,1,0,0,1,1.01
Female,1980,114,0.67764,0,0,0,0,0.94
Female,1980,115,0.71152,0,0,0,0,0.88
Female,1980,116,0.74709,0,0,0,0,0.82
Female,1980,117,0.78445,0,0,0,0,0.76
Female,1980,118,0.82367,0,0,0,0,0.7
Female,1980,119,0.86485,0,0,0,0,0.65
Male,1990,0,0.01028,100,1,99,7,71.82
Male,1990,1,0.00077,98,76,98,7,71.57
Male,1990,2,0.00053,98,52,98,6,70.62
Male,1990,3,0.0004,98,39,98,6,69.66
Male,1990,4,0.00034,98,33,98,6,68.69
Male,1990,5,0.0003,98,30,98,6,67.71
Male,1990,6,0.00028,98,28,98,6,66.73
Male,1990,7,0.00027,98,26,98,6,65.75
Male,1990,8,0.00024,98,23,98,6,64.77
Male,1990,9,0.0002,98,19,98,6,63.78
Male,1990,10,0.00016,98,16,98,6,62.79
Male,1990,11,0.00017,98,16,98,6,61.8
Male,1990,12,0.00024,98,24,98,5,60.81
Male,1990,13,0.0004,98,40,98,5,59.83
Male,1990,14,0.00063,98,62,98,5,58.85
Male,1990,15,0.00089,98,88,98,5,57.89
Male,1990,16,0.00113,98,112,98,5,56.94
Male,1990,17,0.00133,98,130,98,5,56.01
Male,1990,18,0.00145,98,142,98,5,55.08
Male,1990,19,0.00151,98,148,97,5,54.16
Male,1990,20,0.00156,97,153,97,5,53.24
Male,1990,21,0.00162,97,159,97,5,52.32
Male,1990,22,0.00167,97,163,97,5,51.41
Male,1990,23,0.00171,97,167,97,4,50.49
Male,1990,24,0.00174,97,169,97,4,49.58
Male,1990,25,0.00177,97,171,96,4,48.66
Male,1990,26,0.00179,96,174,96,4,47.75
Male,1990,27,0.00183,96,177,96,4,46.83
Male,1990,28,0.00189,96,182,96,4,45.92
Male,1990,29,0.00196,96,189,96,4,45
Male,1990,30,0.00204,96,196,96,4,44.09
Male,1990,31,0.00212,95,204,95,4,43.18
Male,1990,32,0.00221,95,212,95,4,42.27
Male,1990,33,0.00232,95,221,95,3,41.36
Male,1990,34,0.00243,95,232,95,3,40.46
Male,1990,35,0.00256,95,243,94,3,39.56
Male,1990,36,0.00269,94,255,94,3,38.66
Male,1990,37,0.00281,94,266,94,3,37.76
Male,1990,38,0.00291,94,274,94,3,36.86
Male,1990,39,0.00299,94,282,93,3,35.97
Male,1990,40,0.00309,93,290,93,3,35.08
Male,1990,41,0.00322,93,301,93,3,34.18
Male,1990,42,0.00339,93,316,93,3,33.29
Male,1990,43,0.0036,92,334,92,3,32.4
Male,1990,44,0.00386,92,357,92,2,31.52
Male,1990,45,0.00416,92,384,91,2,30.64
Male,1990,46,0.0045,91,413,91,2,29.77
Male,1990,47,0.00487,91,445,91,2,28.9
Male,1990,48,0.00528,90,480,90,2,28.04
Male,1990,49,0.00574,90,519,90,2,27.18
Male,1990,50,0.00625,89,562,89,2,26.34
Male,1990,51,0.00682,89,610,89,2,25.5
Male,1990,52,0.00747,88,663,88,2,24.67
Male,1990,53,0.0082,88,722,87,2,23.85
Male,1990,54,0.009,87,787,86,2,23.05
Male,1990,55,0.00989,86,856,86,1,22.25
Male,1990,56,0.01086,85,931,85,1,21.47
Male,1990,57,0.01193,84,1,84,1,20.7
Male,1990,58,0.01309,83,1,83,1,19.94
Male,1990,59,0.01436,82,1,82,1,19.2
Male,1990,60,0.01576,81,1,80,1,18.47
Male,1990,61,0.01726,80,1,79,1,17.76
Male,1990,62,0.01882,78,1,78,1,17.06
